,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,superTopHighlight,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
1675,0,102680469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/2d/a8/1163608975.jpg,77,380000.0,chalet,sale,289.0,5,3,Ronda de la Constitución,Madrid,Algete,es,40.5966205,-3.4966251,False,https://www.idealista.com/inmueble/102680469/,21741,"CASA DE PUEBLO EN ALGETE! HouseLand pone a su disposición esta exclusiva casa de pueblo con una cómoda distribución, a la que hay añadir un sótano/bodega, garaje privado y un fantástico patio con barbacoa. La vivienda dispone de 289 metros cuadrados distribuidos de la siguiente manera: Planta baja: accedemos a la vivienda y encontramos un amplio y luminoso salón con chimenea, dividido en dos zonas, sala de estar y zona de comedor; a continuación, atravesamos un pasillo con armario empotrado para llegar a la cocina, con un gran tamaño, un aseo con ventana y un dormitorio con armario empotrado. Planta primera: subimos unas amplias y cómodas escaleras, para acceder a la zona de dormitorios, en las que encontramos el dormitorio principal dispuesto de grandes armarios empotrados y el baño en suite; además tenemos un dormitorio/sala que dispone de dos balcones a la calle; seguimos para llegar al tercero de los baños, completo con bañera y ventana; por último llegamos a los dos últimos dormitorios, ambos con armario empotrado y balcón a la calle. Destacar que en esta planta encontramos una amplia terraza que da al patio privado de la vivienda. Planta semisótano: desde la entrada principal bajamos un pequeño tramo de escaleras para llegar a una de las joyas de la casa. Es una sala acondicionada como sala de estar y preparada con tomas de agua para colocar una posible cocina. Desde aquí accedemos al patio de la casa, esta totalmente arreglado y solado, con fuente de agua y barbacoa de obra.  Destacar una vez más de esta planta, que encontramos el garaje con puerta automática, y un trastero con un pequeño aseo. Por último indicar que la calefacción es individual de gasoil. No se paga comunidad. ¡Aproveche esta oportunidad en Algete, es una vivienda única! ¡Llámennos para concertar una visita!",True,good,False,1315.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Algete', 'title': 'Chalet pareado en Ronda de la Constitución'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,CONSTITUCION ALGETE,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1676,1,102498538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/df/45/1157641730.jpg,17,175000.0,flat,sale,70.0,3,1,Calle Gaira,Madrid,Madrid,es,40.4763981,-3.6348952,False,https://www.idealista.com/inmueble/102498538/,4693,"Vivienda Madrid Hortaleza vende piso en zona Pinar del Rey,  barrio de San Lorenzo. La vivienda cuenta con una superficie de 70m2 distribuidos amplio y luminoso salón, tres habitaciones con armarios empotrados, cocina y baño con plato de ducha, ventanas de aluminio, calefacción individual de gas natural, puertas de sapely, suelo de parquet. Dispone de amplio  trastero en la misma finca. Excelente ubicación a escasos metros de la L-4 (San lorenzo) y varias líneas de autobuses, acceso a M-40, M-11, A-1 muy cerca del recinto ferial Juan Carlos I, centro comercial Gran Vía de Hortaleza, cerca del Palacio de Hielo.    .",False,good,False,2500.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Calle Gaira'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,VMF20 - Gaira,3,True,Hortaleza,Pinar del Rey,False,,,
1677,2,101266078,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/b6/c0/1116342149.jpg,41,660000.0,penthouse,sale,145.0,4,3,Paseo de Santa María de la Cabeza,Madrid,Madrid,es,40.404259,-3.6945671,False,https://www.idealista.com/inmueble/101266078/,6959,"Inmejorable ubicación! Estupendo ático sito en Santa María de la Cabeza. Se trata de un ático, al que se ha incluido parte de la terraza a la vivienda y se distribuye como sigue: Hall de entrada, espacioso salón-comedor con mucha luz y salida a la terraza de excelentes vistas! . Cocina con zona de office y puerta de servicio, cuatro dormitorios y tres baños, todos con mucha luz. Buena finca, con dos ascensores. La vivienda tiene derecho a una plaza de garaje rotativa. Electricidad y fontanería actualizadas hace un año y medio y cocina y baños reformados. No cobramos honorarios al comprador! Posibilidad de visita todos los días de la semana.",False,renew,False,4552.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Ático en Paseo de Santa María de la Cabeza'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,GPSMCCARL,7,True,Arganzuela,Palos de Moguer,True,,,
1678,3,100523004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/19/5d/1090503857.jpg,72,799000.0,duplex,sale,389.0,6,5,CERRO DOMINGO VICENTE,Madrid,Paracuellos de Jarama,es,40.5010843,-3.5051946,False,https://www.idealista.com/inmueble/100523004/,15999,"Bigcasas gestiona la venta de espectacular y exclusivo Ático/Dúplex, con 3 plazas de garaje incluidas en precio, en la mejor zona de Paracuellos de Jarama. URGE VENTA. Vivienda de 389 metros cuadrados distribuidos en dos plantas, cada una de las cuales cuenta con gran terraza equipadas con pérgolas eléctricas y acristalamiento hacia el exterior. Vivienda de 6 dormitorios y 5 cuartos de baño grandes y luminosos, 2 amplios salones y una maravillosa cocina independiente amplísima y con isla central. salida a terraza. Planta inferior: Gran recibidor con armario empotrado y acceso a salón principal de 40 metros cuadrados, muy luminoso y con salida a terraza. Chimenea de pellet. Cocina independiente grande, totalmente equipada, con salida a terraza y despensa. Isla central y electrodomésticos empotrados. Muy luminosa. Dormitorio principal muy amplio en suitte con vestidor. Baño completo con bañera de hidromasaje y plato de ducha con mampara. Radiador calefactable. 2 amplias y luminosas habitaciones con muchísima luz natural y amplios armarios empotrados. Una de ellas con salida a terraza. Planta superior: Salón con salida a terraza superior y distribución a las habitaciones y resto de la planta. Dormitorio principal en suitte con baño completo e hidromasaje habitaciones con armarios empotrados y salidas a terraza superior.  2 baños completos muy espaciosos y ventanas al exterior. Terraza grande con pérgolas eléctricas y acristalamiento al exterior. Calefacción individual de gas natural y chimenea de pellet en salón principal. Suelos de parqué, dobles ventanas aluminio climalit y mosquiteras en toda la vivienda. Escalera de mármol y acristalamiento. Puerta acorazada con bloqueo de seguridad. Pintura en liso. Todas las puertas de la vivienda cuentan con código de seguridad para su acceso. Sistema de seguridad y vigilancia activo. La comunidad de propietarios cuenta con gimnasio, pista de squash, parque infantil y jardines. DOS PLAZAS DE GARAJE OPCIONALES. URGE VENTA POR TRASLADO.",False,good,False,2054.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Dúplex en Cerro Domingo Vicente'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,3,True,Miramadrid,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1679,4,101006554,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/51/f9/1140929946.jpg,42,459000.0,chalet,sale,207.0,4,3,Rivas Centro,Madrid,Rivas-Vaciamadrid,es,40.35573,-3.5232438,False,https://www.idealista.com/inmueble/101006554/,18679,"Excelente chalet pareado de 207m² de construcción, situado en zona muy tranquilla, rodeado de vegetación y cercano a colegios, institutos, parques, comercios y paradas de bus. La vivienda cuenta con 2 plantas distribuidas de la siguiente manera: En planta baja: Patio delantero, garaje cerrado para 1 coche, hall de entrada con aseo y armario de cortesía, cocina amueblada, tendedero, amplio salón comedor con salida a confortable patio trasero de aprox. 50m² con cuarto trastero. Y en la segunda planta: 4 dormitorios con armarios empotrados y 2 baños (1 de ellos en suite).  Buenas calidades, suelos de parquet y cerámico, ventanas climalit, aire acondicionado en el salón y en dos dormitorios, uno de ellos el principal, y posibilidad de abrir la buhardilla. Podemos conseguir la mejor financiación con nuestro departamento Dcredit. Visítelo sin compromiso! *El precio no incluye el Impuesto de Transmisiones Patrimoniales, honorarios del comprador por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso)*.",False,good,False,2217.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Rivas Centro, Rivas-Vaciamadrid', 'title': 'Chalet pareado'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,RP482023112274,,,Rivas Centro,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1680,5,102230186,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/0b/e2/1148674828.jpg,22,337000.0,chalet,sale,253.0,3,3,Hospital,Madrid,Valdemoro,es,40.2075375,-3.6903198,False,https://www.idealista.com/inmueble/102230186/,28816,"Se vende chalet en zona Hospital, está compuesto por 3 plantas, distribuidas en hall-recibidor, salón comedor, cocina independiente, 3 dormitorios, 2 baños completos, uno tipo suite en el dormitorio principal + 1 aseo, patio solado con salida desde el salón y sótano totalmente habilitado para su uso. La vivienda cuenta con garaje, armarios empotrados y calefacción de gas natural. Urbanización con conserje. Consulta gratuita con nuestro departamento financiero Dcredit, financiación hasta el 100% (BAJO ESTUDIO FINANCIERO). *El precio no incluye los siguientes gastos: I. T. P (impuesto de transmisiones patrimoniales), honorarios del comprador por la intermediación inmobiliaria, gastos notariales y o registrales (según caso)* Consulte y visite sin ningún compromiso.",False,good,False,1332.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Hospital, Valdemoro', 'title': 'Chalet adosado'}",False,False,True,False,{'groupDescription': 'Destacado'},False,False,RP1462023117352,,,Hospital,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1681,6,102132225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/11/e7/1148706565.jpg,24,264900.0,flat,sale,89.0,3,2,barrio Leganés norte,Madrid,Leganés,es,40.3448554,-3.7504586,False,https://www.idealista.com/inmueble/102132225/,14515,"Estupenda vivienda reformada en una de las mejores zonas de Leganés. 3 habitaciones, 2 baños completos, salón independiente y cocina con tendedero. Urbanización cerrada, zonas comunes con piscina. Dispone de trastero y plaza de garaje. Dada su ubicación inmejorable se encuentra cercano a estación de Renfe. También todo tipo de líneas urbanas e interurbanas de autobús tienen parada cercana a la vivienda. Puedes visitar el inmueble sin ningún tipo de compromiso. Para tu hipoteca asesórate con nuestro departamento financiero y te ofreceremos las mejores condiciones. Puedes disfrutar de las posibilidades que te ofrece nuestro departamento financiero D. Credit a la hora de tramitar tu hipoteca. ¡No lo dudes! llama, o acércate a nuestra oficina, podrás visitar este u otro de los inmuebles de nuestra cartera. Puedes ver las fotos 360º en nuestra página.",False,good,False,2976.0,{'typology': 'flat'},"{'subtitle': 'Leganés norte, Leganés', 'title': 'Piso'}",False,False,True,False,{'groupDescription': 'Destacado'},False,False,RP222023116971,1,True,Leganés norte,Leganés norte,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1682,7,102662675,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/3d/09/1162986573.jpg,26,188000.0,flat,sale,104.0,3,1,Chorrillo,Madrid,Alcalá de Henares,es,40.4925446,-3.3778033,False,https://www.idealista.com/inmueble/102662675/,26467,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA VENDE EXCELENTE PISO EN IVIASA - CHORRILLO. La zona destaca por su cómoda accesibilidad desde la Nacional A-2, además cuenta con numerosas paradas de autobús urbano e interurbano, y la estación de Alcalá de henares a sólo 15 minutos andando. La vivienda cuenta con una superficie de 104 m2 aproximadamente, y está distribuida en: Hall de entrada, cocina completamente reformada y amueblada, la terraza tendedero se encuentra integrada en la cocina, gran salón comedor con acceso a una amplia terraza con vistas despejadas, tres dormitorios, y un baño completo con plato de ducha. La vivienda cuenta con mejoras como: Carpintería exterior de aluminio climalit. Aire acondicionado con bomba de frio y calor en el salón. Suelos de parquet. Baño y cocina con reforma completa incluida electricidad y tuberias. La finca cuenta con ascensor y calefacción central. Además tiene posibilidad de acceso a zonas deportivas y PISCINA DE IVIASA. NO LO DUDE Y LLÁMENOS PARA VISITARLO! Y RECUERDE QUE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,1808.0,{'typology': 'flat'},"{'subtitle': 'Chorrillo, Alcalá de Henares', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,4,True,Chorrillo,,True,,,
1683,8,101290306,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/d8/74/1117162965.jpg,20,380000.0,flat,sale,111.0,3,2,Paseo de la Chopera,Madrid,Madrid,es,40.3951105,-3.7030391,False,https://www.idealista.com/inmueble/101290306/,8049,"Redpiso legazpi vende vivienda de más de 111m² construidos, de los cuales 92m² son útiles. 3 dormitorios, 2 baños (uno en suite), salón, cocina. La vivienda dispone de calefacción central. Exterior en una cuarta planta, lo que otorga increíbles vistas desde la terraza además de una gran iluminación a la vivienda. En finca con las mejores calidades, perfecta para un ambiente familiar estupendo. Vivienda amueblada, con una hermosa terraza en la que poder disfrutar de parques exteriores a la finca. Además, la vivienda se encuentra en una zona con todos los servicios. Cercano a madrid río, centro cultural matadero de madrid y al centro comercial plaza río 2, tiene todo cuanto necesites a poco minutos caminando. Bien comunicado por metros (líneas 3 y 5), cercanías (c5) y varias líneas de autobuses. A 50 metros de la plaza peñuelas y del pasillo verde y a menos de 5 minutos del acceso a la m-30 y el parque madrid río.",False,good,False,3423.0,{'typology': 'flat'},"{'subtitle': 'Chopera, Madrid', 'title': 'Piso en Paseo de la Chopera'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,RP232023113108,4,True,Arganzuela,Chopera,True,,,
1684,9,102576088,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/0e/24/1160470989.jpg,16,212000.0,flat,sale,86.0,2,2,"Calle Alcocer, 45",Madrid,Madrid,es,40.3497549,-3.705566,True,https://www.idealista.com/inmueble/102576088/,13079,"Agencia inmobiliaria de MADRID zona PUENTE ALCOCER Oficina Tecnocasa de MADRID. Vende piso EN EXCLUSIVA en la calle Alcocer, justo delante de la estación Puente Alcocer, se trata de una magnifica vivienda en Urbanización cerrada, 4ª planta con ascensor y posibilidad de PLAZA DE GARAJE, con acceso directo, piscina, zona de recreo y vigilancia presencial. La vivienda consta de 86m2 construidos, distribuidos en Hall, amplio salón comedor, cocina con tendedero, 2 dormitorios dobles (dormitorio principal con vestidor y baño en suite), y otro baño completo. Ventanas climalit, suelos de parquet. Se encuentra en perfecto estado para entrar a vivir. ¡Totalmente exterior con vistas a Alcocer! La urbanización cuenta además con zonas ajardinadas y PISCINA. Ubicación inmejorable con todos los servicios próximos. Renfe Puente Alcocer a menos de 1 minuto; Supermercados, Farmacias, Autobuses,.. . Para más información contacte con nosotros sin ningún tipo de compromiso, ya sea por teléfono o en nuestra oficina ubicada en AVDA REAL DE PINTO 6 y concierte una visita en la que además de conocer el inmueble le informara de las condiciones de financiación actuales uno de nuestros asesores financieros Kirón.",False,good,False,2465.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Calle Alcocer, 45'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,AL87,4,True,Villaverde,Villaverde Alto,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 12000.0}",,
