,price,propertyType,size,exterior,rooms,bathrooms,address,province,municipality,latitude,longitude,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,highlight
4475,1150000.0,flat,210.0,True,3,3,Calle del Cardenal Cisneros,Madrid,Madrid,40.4369598,-3.704135,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",5476.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4476,240000.0,flat,60.0,True,2,1,Calle del Duque de Alba,Madrid,Madrid,40.4109327,-3.7053856,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4000.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4477,570000.0,flat,92.0,True,3,2,barrio Goya,Madrid,Madrid,40.4262289,-3.6756759,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",6196.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4478,2300000.0,chalet,680.0,False,5,4,barrio Conde Orgaz-Piovera,Madrid,Madrid,40.4527231,-3.6406378,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3382.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Top'}
4479,460000.0,flat,57.0,True,1,1,barrio Chueca-Justicia,Madrid,Madrid,40.423638,-3.7016469,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",8070.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4480,59800.0,flat,60.0,True,3,1,"Calle de Molinos, 4",Madrid,Parla,40.23998,-3.76414,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",997.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4481,599900.0,penthouse,81.0,True,3,2,Calle de Aravaca,Madrid,Madrid,40.4475471,-3.7140932,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",7406.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",{'groupDescription': 'Top'}
4482,149900.0,flat,80.0,False,2,2,barrio Simancas,Madrid,Madrid,40.4367151,-3.6223293,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1874.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4483,1700000.0,flat,290.0,True,4,4,barrio Nueva España,Madrid,Madrid,40.4610407,-3.6773862,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",5862.0,{'typology': 'flat'},{'groupDescription': 'Top'}
4484,1475000.0,flat,243.0,True,5,4,barrio Nueva España,Madrid,Madrid,40.4580188,-3.6875798,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",6070.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4485,170000.0,flat,41.0,True,1,1,barrio Concepción,Madrid,Madrid,40.4333835,-3.658159,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4146.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4486,795000.0,penthouse,152.0,True,3,3,Tramontana,Madrid,Pozuelo de Alarcón,40.4055769,-3.7952292,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",5230.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",{'groupDescription': 'Destacado'}
4487,144900.0,flat,107.0,True,4,1,Calle Juan de Austria,Madrid,San Lorenzo de El Escorial,40.5940024,-4.1465173,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1354.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4488,120000.0,flat,50.0,True,2,1,Romeral,Madrid,San Lorenzo de El Escorial,40.5937989,-4.1479055,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2400.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4489,620000.0,flat,132.0,True,3,2,Calle de Cea Bermúdez,Madrid,Madrid,40.4394153,-3.7097356,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4697.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4490,620000.0,flat,132.0,True,3,2,Calle de Cea Bermúdez,Madrid,Madrid,40.4394153,-3.7097356,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4697.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4491,330000.0,flat,75.0,True,3,1,Calle Tribaldos s/n,Madrid,Madrid,40.4675187,-3.6356028,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4400.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4492,115000.0,chalet,190.0,False,4,2,"Calle Faisan, 51",Toledo,Arcicollar,40.0464021,-4.1253441,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",605.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4493,550000.0,chalet,389.0,False,4,2,Quijorna,Madrid,Quijorna,40.4234529,-4.0570532,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1414.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4494,184900.0,chalet,304.0,False,5,3,Bargas,Toledo,Bargas,39.9386438,-4.0132195,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",608.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4495,159100.0,duplex,85.0,True,2,1,Calle imagen,Madrid,Meco,40.5538053,-3.3287919,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1872.0,"{'typology': 'flat', 'subTypology': 'duplex'}",{'groupDescription': 'Destacado'}
4496,549000.0,flat,119.0,True,3,2,"Calle del Doctor Esquerdo, 128",Madrid,Madrid,40.4072972,-3.6704402,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4613.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4497,123000.0,flat,72.0,False,3,1,Avenida Fuerzas Armadas,Madrid,Getafe,40.2994301,-3.7342956,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1708.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4498,599000.0,flat,141.0,True,3,2,"Calle de la Infanta Mercedes, 64",Madrid,Madrid,40.4605376,-3.6961418,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4248.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4499,109000.0,flat,60.0,True,3,1,San Juan Bosco s/n,Madrid,Leganés,40.3560846,-3.775903,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1817.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4500,220000.0,flat,75.0,True,2,1,Calle de San Pedro de Cardeña,Madrid,Madrid,40.4767757,-3.6584764,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2933.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4501,589900.0,chalet,516.0,False,10,6,maestro guridi,Madrid,Collado Villalba,40.6350869,-4.0229932,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1143.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4502,290000.0,flat,97.0,True,2,1,MARQUES DE LA VALDAVIA,Madrid,Alcobendas,40.5456321,-3.6471752,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2990.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4503,2100000.0,flat,195.0,True,3,4,barrio Recoletos,Madrid,Madrid,40.4269061,-3.6825331,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 95000.0}",10769.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4504,116420.0,flat,84.0,True,2,1,Aragón,Las Palmas,Puerto del Rosario,40.5695976,-4.0156049,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1386.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4505,180000.0,duplex,132.0,True,3,3,Calle de Cataluña,Madrid,Serranillos del Valle,40.2052229,-3.8833674,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1364.0,"{'typology': 'flat', 'subTypology': 'duplex'}",{'groupDescription': 'Destacado'}
4506,184900.0,flat,114.0,True,4,2,Calleja Prado San Juan,Madrid,Guadarrama,40.6821443,-4.0837523,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1622.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4507,198000.0,flat,89.0,True,3,2,Calle de Pradales,Madrid,Madrid,40.4011001,-3.7462806,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 21000.0}",2225.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4508,810000.0,chalet,219.0,False,5,2,barrio Monte Rozas,Madrid,Las Rozas de Madrid,40.5163487,-3.9116105,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3699.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4509,240000.0,flat,77.0,True,3,1,"Calle Jesús Castellanos, 4",Madrid,Madrid,40.3853141,-3.7407816,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3117.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4510,1195000.0,penthouse,219.0,True,4,4,"Calle de Francisco Silvela, 26",Madrid,Madrid,40.4314637,-3.6713448,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",5457.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",{'groupDescription': 'Destacado'}
4511,239900.0,flat,80.0,False,3,1,Calle Witerico,Madrid,Madrid,40.3778098,-3.7415798,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2999.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4512,54900.0,flat,65.0,True,1,1,Calle Mariana Pineda,Toledo,Ocaña,39.9579096,-3.4971211,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",845.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4513,169900.0,chalet,120.0,False,3,1,Castillo Salobreña,Guadalajara,Torrejón del Rey,40.6855825,-3.3763078,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1416.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4514,180000.0,countryHouse,100.0,False,4,3,"Paz, 28",Madrid,Pedrezuela,40.744654,-3.6027866,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1800.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",{'groupDescription': 'Destacado'}
4515,220000.0,flat,70.0,True,2,1,Calle de San Pedro de Cardeña,Madrid,Madrid,40.4744617,-3.6595869,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3143.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4516,179900.0,chalet,258.0,False,5,3,Calalberche,Toledo,Calalberche,40.2665672,-4.2345363,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",697.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4517,299900.0,flat,177.0,True,5,3,Calle COLON,Madrid,Móstoles,40.3226626,-3.8677589,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1694.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4518,117000.0,flat,59.0,True,3,1,Calle de Beniferri,Madrid,Madrid,40.3451525,-3.6911131,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1983.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4519,166600.0,flat,60.0,True,1,1,Calle Carballino,Madrid,Alcorcón,40.3522503,-3.808989,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2777.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4520,217260.0,flat,125.0,True,3,2,Loranca,Madrid,Fuenlabrada,40.3036643,-3.8346254,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1738.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4521,109000.0,flat,76.0,True,3,1,Calle TIELMES,Madrid,Alcalá de Henares,40.4743,-3.3780184,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1434.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4522,224900.0,flat,98.0,False,3,2,Calle Madrid,Madrid,Getafe,40.3138062,-3.7281676,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2295.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4523,639900.0,flat,83.0,True,3,1,barrio Ibiza,Madrid,Madrid,40.4186413,-3.6764683,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",7710.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4524,246000.0,chalet,145.0,False,3,2,Carranque,Toledo,Carranque,40.1633239,-3.9023915,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1697.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4525,499000.0,chalet,260.0,False,4,2,Pinosol - El Alcor - Peralejo,Madrid,El Escorial,40.5484999,-4.1115355,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1919.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4526,239999.0,flat,89.0,True,2,2,barrio Vista Alegre,Madrid,Madrid,40.3793679,-3.7489336,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2697.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4527,399000.0,flat,103.0,True,3,2,Calle Pinilla del Valle,Madrid,Madrid,40.4389673,-3.6764932,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3874.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4528,120000.0,flat,23.0,False,1,0,Paloma,Madrid,Madrid,40.4100566,-3.7124504,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",5217.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4529,59800.0,flat,72.0,True,3,1,"Calle de Molinos, 4",Madrid,Parla,40.23998,-3.76414,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",831.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4530,119000.0,chalet,174.0,False,5,2,Calle Santiago de la Fuente,Toledo,Bargas,39.9391087,-4.0193081,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",684.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4531,350000.0,chalet,158.0,False,3,3,Fuentebella-San Felix-El Leguario,Madrid,Parla,40.2235459,-3.7737333,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2215.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",{'groupDescription': 'Destacado'}
4532,179900.0,flat,64.0,True,2,2,"Calle Carolina Coronado, 16",Madrid,Parla,40.2369967,-3.7682358,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2811.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4533,110000.0,flat,96.0,True,4,2,Calle del Chorrón,Guadalajara,Guadalajara,40.6310794,-3.1604705,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1146.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4534,230000.0,duplex,69.0,True,1,1,Calle de Eduardo Requenas,Madrid,Madrid,40.3899693,-3.6671424,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3333.0,"{'typology': 'flat', 'subTypology': 'duplex'}",{'groupDescription': 'Destacado'}
4535,690000.0,chalet,382.0,False,3,2,Las Vegas - El Pozanco - Adelfillas,Madrid,Colmenar Viejo,40.6707436,-3.766767,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1806.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Destacado'}
4536,825000.0,chalet,514.0,False,5,5,Casco Antiguo,Madrid,Galapagar,40.5738024,-4.007547,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1605.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4537,1190000.0,chalet,506.0,False,6,4,"Calle XVIII, 4 B",Madrid,Las Rozas de Madrid,40.5640351,-3.8960803,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2352.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4538,180000.0,flat,93.0,True,2,2,Becerril de la Sierra,Madrid,Becerril de la Sierra,40.7024392,-3.9962364,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1935.0,{'typology': 'flat'},False
4539,1260000.0,chalet,427.0,False,6,5,Bonanza,Madrid,Boadilla del Monte,40.4492756,-3.9027308,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2951.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4540,110000.0,flat,65.0,True,2,1,Calle del Doctor Sánchez,Madrid,Madrid,40.3808383,-3.6678939,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1692.0,{'typology': 'flat'},False
4541,300000.0,flat,46.0,True,1,1,barrio Lavapiés-Embajadores,Madrid,Madrid,40.4088872,-3.7076763,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",6522.0,{'typology': 'flat'},False
4542,137000.0,flat,33.0,False,1,1,"Calle de Sagasta, 5",Madrid,Madrid,40.567807,-4.016247,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4152.0,{'typology': 'flat'},False
4543,115000.0,flat,52.0,True,2,1,Calle Muela de San Juan,Madrid,Madrid,40.3764929,-3.6171392,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2212.0,{'typology': 'flat'},False
4544,124000.0,flat,55.0,True,2,1,Alfonso Davalo,Madrid,Alcalá de Henares,40.4845153,-3.3587404,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2255.0,{'typology': 'flat'},False
4545,1100000.0,flat,236.0,True,3,3,barrio Prosperidad,Madrid,Madrid,40.4407114,-3.6719461,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4661.0,{'typology': 'flat'},False
4546,550000.0,chalet,176.0,False,4,3,Calle neptuno,Madrid,Las Rozas de Madrid,40.5144704,-3.9088515,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3125.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
4547,1190000.0,flat,135.0,True,3,2,barrio Castellana,Madrid,Madrid,40.4381283,-3.68642,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",8815.0,{'typology': 'flat'},False
4548,258000.0,flat,107.0,True,2,2,Avenida Ensanche de Vallecas,Madrid,Madrid,40.3605418,-3.5944656,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2411.0,{'typology': 'flat'},False
4549,458000.0,flat,108.0,True,4,2,Paseo de la Virgen del Puerto,Madrid,Madrid,40.4081377,-3.7228025,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4241.0,{'typology': 'flat'},False
4550,235000.0,studio,57.0,True,0,1,"Real Baja, 18",Madrid,Majadahonda,40.4716599,-3.872259,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",4123.0,"{'typology': 'flat', 'subTypology': 'studio'}",False
4551,221000.0,chalet,229.0,False,4,2,"Urbanización Pradillos II Fase, 21",Toledo,Yeles,40.1202693,-3.8158261,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",965.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False
4552,179999.0,chalet,290.0,False,4,3,Ubanización Valle de San Juan,Madrid,Colmenar de Oreja,40.0810482,-3.4443799,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",621.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4553,140000.0,flat,77.0,True,3,1,Calle de Rodríguez Vega,Madrid,Madrid,40.3839565,-3.7251578,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1818.0,{'typology': 'flat'},False
4554,369900.0,flat,112.0,True,2,2,"Calle del Condado de Treviño, 2",Madrid,Madrid,40.4765935,-3.6732584,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3303.0,{'typology': 'flat'},False
4555,175000.0,chalet,300.0,False,6,3,"Calle Gerona, 32",Madrid,Colmenar de Oreja,40.0839265,-3.4880292,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",583.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4556,169900.0,flat,70.0,True,1,1,Calle de Juan Español,Madrid,Madrid,40.3883952,-3.7120425,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2427.0,{'typology': 'flat'},False
4557,229000.0,flat,55.0,False,1,1,"Calle Monteleon, 20",Madrid,Madrid,40.4284887,-3.704818,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4164.0,{'typology': 'flat'},False
4558,129900.0,flat,65.0,True,3,1,Calle de Enrique Fuentes,Madrid,Madrid,40.3851522,-3.7110782,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1998.0,{'typology': 'flat'},False
4559,198000.0,flat,89.0,True,3,2,Calle de Pradales,Madrid,Madrid,40.4033233,-3.7482733,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 21000.0}",2225.0,{'typology': 'flat'},False
4560,329000.0,chalet,235.0,False,3,3,Calle leon,Madrid,Collado Mediano,40.6936438,-4.0223844,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1400.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False
4561,690000.0,chalet,539.0,False,8,5,Charcos de Santa Bárbara s/n,Madrid,Griñón,40.2124121,-3.85799,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1280.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4562,230000.0,flat,90.0,True,3,1,barrio Buena Vista,Madrid,Madrid,40.3733379,-3.7504248,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2556.0,{'typology': 'flat'},False
4563,149900.0,flat,80.0,False,2,2,barrio Simancas,Madrid,Madrid,40.4393056,-3.6224405,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 20000.0}",1874.0,{'typology': 'flat'},False
4564,360000.0,chalet,130.0,False,4,3,Pradillo,Madrid,Galapagar,40.57802,-4.0138376,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2769.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
4565,320000.0,chalet,226.0,False,3,2,Parque Europa - Los Pitufos,Madrid,Pinto,40.2466464,-3.6992635,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1416.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
4566,305000.0,penthouse,123.0,True,3,2,Calle Ramón María del Valle Inclán,Madrid,Alcalá de Henares,40.5074971,-3.3721294,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2480.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
4567,235000.0,flat,44.0,True,1,1,Calle de la Santísima Trinidad,Madrid,Madrid,40.4368623,-3.6989155,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",5341.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
4568,790000.0,chalet,370.0,False,8,5,"Carretera Diseminado, 7",Madrid,Aldea del Fresno,40.3259788,-4.2372519,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2135.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
